"Project URL",Categories,Technology,Priority,Description
https://www.figma.com/proto/1UPqIYPo4RUX9IPzTKvVg2/AWS-American-Scales?node-id=110-46,"Ecommerce , Figma, Web Mockups","Mockup Designing",4,"Figma designs for E-commerce website to sell Scales (Weight machines)"
https://www.figma.com/proto/Wt5guDXSAAldTx1jqxoewr/BRENNAN%E2%80%99S-BEST?node-id=88-1108,"Ecommerce , Figma, Web Mockups","Mockup Designing",5,"Figma designs for E-commerce website selling spices."
https://www.figma.com/proto/uuwx34woGYMNKKrhVoIQMJ/Paywicks?node-id=1-2,"Payment gateways, Figma, Web Mockups","Mockup Designing",5,"Figma designs for Payments/money management web app.

Website link:  https://www.paywicks.com/"
https://www.figma.com/proto/i3mIOxu8acJgt6YFBGseck/Green-Light-Future?node-id=364-4448,"Dating / Social Networking, Figma, Web Mockups","Mockup Designing",5,"Figma designs for social dating/networking website."
https://www.figma.com/proto/YmGCW4kwv2lPqQzEm1thIw/Cobm?node-id=586-44&starting-point-node-id=482%3A382,"Community / Association , Figma, Donation / Non-Profitable / NGO, Web Mockups","Mockup Designing",4,"Figma designs for community website, Non-profit organization"
https://www.figma.com/design/5Ll7CU3LGC5HNJxUKvHniq/RSCE?node-id=0-1&t=YMcSFg8pChPphzrD-0,"Ecommerce , Marketplace, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5,"Figma designs for e-commerce marketplace website for selling industrial products."
https://www.figma.com/design/OJKBXOyZx82yQ4iwKXuCUt/Lybr-Branding?node-id=0-1&t=AhbQuVlkjVVbw3uC-0,"Books / Magazines, Ecommerce , Marketplace, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5,"Figma designs for books marketplace website."
https://www.figma.com/proto/jWqNO2ifa5ebxlIhT3RDKk/Player-Pal?node-id=64-263,"Rewards / Discounts / Coupons / Offers, Figma, Mobile Mockups","Mockup Designing",5,"Figma designs for Casino game mobile app to get rewards, coupons."
https://www.figma.com/proto/LB28JJwiXZA32DOIMxC4uG/Adcoach-e-Learning-App?node-id=17-1818,"Education/School, Coaching / Online Courses / E-learning / EdTech , Figma, Mobile Mockups","Mockup Designing",7,"Mockup designs for e-learning mobile app."
https://www.figma.com/proto/tz0UkGoeWGnz6C4GsHDcPP/The-Home-show-mobile-app?node-id=412-697,"Marketplace, Figma, Mobile Mockups","Mockup Designing",7,"Figma designs for marketplace mobile app."
https://www.figma.com/proto/Vp8qJEwCus67FFb3aHpG18/Kaballah-Meditation?node-id=1-25&starting-point-node-id=1%3A25,"Wellness / Health & Fitness / Nutrition / Supplement, Figma, Meditation, Mobile Mockups","Mockup Designing",5,"Figma deisgns for the Meditation & mental peace mobile app"
https://www.figma.com/proto/xPBGM8bsiatDmmKZ70zFsd/TAUCAM?node-id=204-85,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",5,"Figma designs for Game web app, Internal platform."
https://www.figma.com/proto/pvDMwCMqlyuTiuziwuRGsT/Mail-Master?node-id=1-2,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",4,"Figma designs for mail dashboard, SaaS web app. Internal Print platform"
https://www.figma.com/proto/lBC9DAEdtIS9vlZDseixg1/HSP-Home-Warranty?node-id=261-1613,"Company / Corporate / Consulting Website / Firm, Informational / Services, Figma, Web Mockups","Mockup Designing",7,"Figma designs for Warrenty website for Home services."
https://www.figma.com/proto/AdC0Mo73Y9zSwJbh2iD5Pv/3D-Architecture.au?node-id=9-64,"Real Estate / Property Rentals, Figma, Web Mockups","Mockup Designing",7,"Figma designs for Architecture company website with 3D renders, Home plans, Property visuals

Floor plans :  https://www.figma.com/proto/AdC0Mo73Y9zSwJbh2iD5Pv/3D-Architecture.au?node-id=106-2667"
https://www.figma.com/proto/Bdc6sdyP3bvfxT8bkVeYt4/Luv-My-Hair?node-id=1-2&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Skin Care / Beauty, Figma, Web Mockups","Mockup Designing",5,"Figma designs for e-commerce website selling Wigs."
https://www.figma.com/proto/Q9QcWnYjJYOijbjXvXPZJe/21-HOMES?node-id=0-3,"Real Estate / Property Rentals, Figma, Web Mockups","Mockup Designing",6,"Figma designs for real-estate marketplace website."
https://www.figma.com/proto/iRgDQ0aCAqe3w7smf3AbQG/Kangafotos?node-id=1-2,"Photography / Photographer, DropShipping / Logistics, Figma, Mobile Mockups","Mockup Designing",5,"Figma designs for Photo frame delivery mobile app."
https://www.figma.com/proto/E9dr6QUvBf4xw8Vmuep7C0/Dental?type=design&node-id=1-2&scaling=min-zoom&page-id=0%3A1,"Medical / Pharmacy / Medicines, Figma, Dental, Web Mockups","Mockup Designing",6,"Figma designs for dental /medical website."
https://www.figma.com/proto/EzBufLxajJavYAZmMR01Ek/Click-Medical?type=design&node-id=140-108&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Medical / Pharmacy / Medicines, Figma, Web Mockups","Mockup Designing",6,"Figma designs for ecommerce website for PPE supplies"
https://www.figma.com/proto/vfyLUbXuDEqc9nEr76hVzE/Quokka-Medical?type=design&node-id=93-3&scaling=min-zoom&page-id=0%3A1,"Ecommerce , Medical / Pharmacy / Medicines, Figma, Web Mockups","Mockup Designing",6,"Figma designs for e-commece website selling medical products."
https://storically.com/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Quiz / Questionnaire, Website / Web App",Laravel,5,"Personalization tool: https://storically.com/book/single/92

Quiz/Questionaire:  https://storically.com/create-your-story "
https://aevintyri.is/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Wordpress, Woocommerce",4,"Personaliser - https://aevintyri.is/personalize-book-7/"
https://wishuponmystory.com/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Node JS, React Js",4,"Personaliser - https://wishuponmystory.com/book-details?child=girl"
https://plakat.is/,"Books / Magazines, Ecommerce , Tools / Customisers / Personalisers, Website / Web App","Wordpress, Woocommerce",5,"Personaliser - https://plakat.is/fotbolti/"
https://www.cfindustries.com/,"Informational / Services","Angular Js",5,"Informational "
https://pricepulse.co.nz/,,Shopify,3,"Price Comparison Website + Chrome Extension"
https://akbarshokouhi.com/,"Elementor, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,4,"Personal/Individual website for an entrepreneur, speaker, investor, and business advisor.

Social media links."
https://www.fishjumanji.com/,"Maps / Google Map / GPS , Informational / Services, Online Appointments Booking, Elementor, Astra Theme, Website / Web App, Local Business",Wordpress,5,"Fishing charter booking website."
https://citizenconcierge.org/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Request a quote / Multi-step Forms / Get a quote , Website / Web App, Local Business",Wordpress,5,"Company website for Immigration applications, Green card, US citizenship. Forms, Stripe integrated."
https://www.dryerventsquadcincinnati.com/,"Maps / Google Map / GPS , Online Appointments Booking, Request a quote / Multi-step Forms / Get a quote , Parallax effect / Animations, Website / Web App, Plumbing / Repair Services / Home services / Maintenance , Local Business","Core PHP",6,"Duda CMS, Service based booking website for CLEANING, REPAIRS, and MAINTENANCE.

Request a quote: https://www.dryerventsquadcincinnati.com/request-quote"
https://frankflora.com/,"Elementor, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,4,"Individual website for Flora Accident and Body Repair shop. Social media links."
https://reputationpros.com/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Online Appointments Booking, Elementor, Astra Theme, Marketing / Sales, Website / Web App, Local Business",Wordpress,5,"Online reputation company website for Business & Personal reputation. 

Boost traffic, Generate leads & Gail customers with SEO services.

Consultation: https://reputationpros.com/free-consultation/
"
https://scottkeever.io/,"Online Appointments Booking, Elementor, Marketing / Sales, Coach / Artist / Individual, Website / Web App, Local Business",Wordpress,6,"Individual website for an entrepreneur, SEO expert, online reputation mastermind"
https://poolpros.io/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Elementor, Marketing / Sales, Website / Web App, Pool & Spa, Local Business",Wordpress,5,"Company website for digital marketing services for swimming pool companies."
https://www.figma.com/proto/j9XxVCSSoWlcr4AB916jSh/Afroventure--Travels?node-id=348-2787,"Tour & Travel /  Itinerary, Figma, Web Mockups","Mockup Designing",5,"Tour & travel planning website"
https://www.figma.com/proto/z8kzzoaLtRY3gQ6YY7alMx/Conditions--Hangover-%26-Vitality-Solutions?node-id=228-1492,"Ecommerce , Figma, Web Mockups","Mockup Designing",5,"Mockups for website selling Handover drink."
https://www.figma.com/proto/tyLZhopmqksVs0HTWeESH6/Playground-Hotel?node-id=121-1930,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Figma, Web Mockups","Mockup Designing",4,"Mockups for Hotel website"
https://www.figma.com/proto/G0okPYxKTGsPjWJycgqU0G/Chameleon-Hospitality?node-id=210-77,"Informational / Services, Events, Figma, Web Mockups","Mockup Designing",5,"Mockups for Chameleon hospitality / Events website"
https://www.figma.com/proto/5pqhrulM1SIMpuq5D26dqx/Roman-Northcut?node-id=486-2535,"Figma, Coach / Artist / Individual, Web Mockups","Mockup Designing",5,"Mockup designs for a website. Individual Leader/Coach/Motivational speaker/Author"
https://www.figma.com/proto/9myHmNflhdCYhsodgfbphw/Euclid,"SAAS, Figma, Dashboard / Admin Portal / Software / Portal, Web Mockups","Mockup Designing",4,"Mockup designs for Internal Management Platform Apostol"
https://www.figma.com/proto/JifiAUk2LkYEjxXLg0ToAc/CoFit-Mobile-App?node-id=1-74,"Wellness / Health & Fitness / Nutrition / Supplement, Events, Figma, Mobile Mockups","Mockup Designing",7,"Mockups for Fitness Mobile app with Live fitness events"
https://www.figma.com/proto/AGMZim9a79zpiMpM2sd7Vv/LobbyLog-iPadOS-App-(Copy)?node-id=350-967,"Figma, Mobile Mockups","Mockup Designing",3,"Mockup designs for iPad app for generating Visitor's Pass."
https://www.figma.com/proto/sGz6ckKCut4xjKyCFtwEnm/Empire-Couriers-App?node-id=1-2,"DropShipping / Logistics, Figma, Movers & Packers, Mobile Mockups","Mockup Designing",7,"Mockup designs for real-time logistic tracking mobile app, Packers & movers."
https://www.figma.com/design/41FvmPVfcU8ofE3TVO7LEw/heybuddies?node-id=0-1,"Events, Dating / Social Networking, Figma, Mobile Mockups","Mockup Designing",6,"Mockup designing for mobile app"
https://www.figma.com/proto/vUv6hV5LCDftgXiMXnTsvn/Swiss-Host?node-id=1-2,"Tour & Travel /  Itinerary, Figma, Rental / Used products, Mobile Mockups","Mockup Designing",5,"Mockup designs for Camper rental app, Trip planning."
https://www.figma.com/design/kjpwLlVl8IsMRTn7W4mSr3/Prepify,"Wellness / Health & Fitness / Nutrition / Supplement, Figma, Mobile Mockups","Mockup Designing",7,"Mockup designs for mobile app. Fitness Meal planning app."
https://www.figma.com/proto/bWwzK32PE9a4AnfD6ee2El/SEO-Booster-Linkify?node-id=84-3865,"Figma, Marketing / Sales, Shopify App Mockups","Mockup Designing",5,"Mockups for Shopify app

App link: https://apps.shopify.com/seo-booster-linkify"
https://www.figma.com/proto/KkdN9E2qyGN80qVVc5RjSD/Popupular-Shopify-App?node-id=59-6,"Subscriptions  /  Subscribe , Figma, Shopify App Mockups","Mockup Designing",5,"Mockup designs for Shopify app"
https://www.figma.com/proto/m4Rxw7wX3CDXGXn1ZRQTqg/Displayal-Shopify-App?node-id=667-4591,"Figma, Shopify App Mockups","Mockup Designing",5,"Mockup designs for Shopify app"
https://www.figma.com/proto/oLeVEwIMnCybnBwdtNNZXw/Roadmap?node-id=96-2122&t=xMVGYqjBsoOHSv88-0&scaling=min-zoom&page-id=45%3A1230,"Figma, Shopify App Mockups","Mockup Designing",7,"Mockups designs for Shopify app"
https://www.figma.com/proto/322A0vBhNvrlR9BhDXaLcv/Camel-Safari?node-id=959-662,"Ecommerce , Figma, Web Mockups","Mockup Designing",3,"Mockup designs for E-commerce website"
https://www.figma.com/proto/DkvvOrxlGf0RMsR57wgFl2/US-Fabric-Shop?node-id=349-994,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Figma, Web Mockups","Mockup Designing",5,"Mockup designs for E-commerce website"
https://www.figma.com/proto/5rGjsSpUhEJocdTq7fi1Ws/Dose-Hair-Loss?node-id=317-4226&starting-point-node-id=287%3A659,"Ecommerce , Figma, Quiz / Questionnaire, Web Mockups","Mockup Designing",5,"Mockups for e-commerce website selling Hair loss products.

Quiz section:  https://www.figma.com/proto/5rGjsSpUhEJocdTq7fi1Ws/Dose-Hair-Loss?node-id=713-1510&t=D2l3zOCrgj4PV4Nf-0&scaling=min-zoom&content-scaling=fixed&page-id=585%3A2357"
https://pollor.co.uk/,"Ecommerce , Electronics, Machines / Industrial products, Website / Web App","Wordpress, Woocommerce",5,"E-commerce website for selling Industrial products such as Garden/Garage tools, socket sets, air compressors, generators, pressure washers, Heaters, Storage cabinets.

Some tasks we have done -:

DPD Plugin configuration
one patech Plugin configuration
Mega menu 
PayPal Split Payment API [3 EMIs] Pay Later PayPal 
Email Invoice [WooCommerce Plugin]
Wholesale Contact form
Blogs  "
https://www.figma.com/proto/J94JGGwUPqdOsqrXSDiytl/SecureAZ?page-id=0%3A1&type=design&node-id=389-2601&viewport=-7949%2C-6954%2C1&t=1QbEh2luuoC0LS4m-1&scaling=min-zoom,SAAS,"Mockup Designing",4,"Secure AZ platform is SAAS application for Phishing Simulator"
https://www.rebump.cc/,"Landing Pages, Chrome / Browser / Safari extension",Wordpress,6,N.A
https://www.figma.com/proto/W2tJre2PObGoBKMnun8BrQ/Demofun-Chrome-Extension?type=design&node-id=513-1524&t=embegWIAho8Uy1fD-0&scaling=scale-down-width&page-id=28%3A54&starting-point-node-id=349%3A355&content-scaling=fixed,"Productivity, Figma, Browser Extension Mockups","Mockup Designing",6,"Figma designs for Chrome extension, web app"
https://westgaiotas.com/,"Membership , Events, Divi Theme, Dating / Social Networking, Elementor, Website / Web App","Wordpress, Woocommerce",3,"The social platform"
https://www.thewestmoorclub.com/,"Membership , Parallax effect / Animations, Website / Web App",Webflow,7,"Social club Platform, Membership

Membership :  https://members.thewestmoorclub.com/

Public fitness calendar : https://members.thewestmoorclub.com/default.aspx?p=v35Calendar&title=Public%20Fitness%20Calendar&view=l3&ssid=100283&vnf=1"
https://play.google.com/store/apps/details?id=com.weather.lert.app&pli=1,"Maps / Google Map / GPS , Subscriptions  /  Subscribe , Web + Mobile Apps, Mobile Apps, Weather Forecasting","Android, iOS",6,"Weather forecasting, Maps, Live weather report.

iOS app [Not Working] : https://apps.apple.com/us/app/weatherlert/id6499422727


Landing page website : https://weatherlert.com/"
https://apps.apple.com/us/app/autoscope-for-law-enforcement/id6503426996,"Automobiles / Automotive / Car Dealers, Maps / Google Map / GPS , Web + Mobile Apps, Mobile Apps",iOS,5,"Vehicle tracking app, Alert system, Real-time GPS tracking

Website [Not ours] :  https://autoscope.io/ "
https://apps.apple.com/us/app/lil-beatz/id6471659112,"Music / Entertainment, Education/School, Web + Mobile Apps, Mobile Apps",iOS,7,"Children's dance program that is used by dance studios, schools and nurseries all around the world

For parents and teachers to learn, watch and have fun interacting with our songs and classes.

Website [Not ours] :  https://lilbeatz.com/"
https://apps.apple.com/us/app/cofit/id6468561955,"Maps / Google Map / GPS , Events, Web + Mobile Apps, Mobile Apps",iOS,5,"Fitness Events app, Explore fitness events globally/near you.

Website [Not ours] :  https://cofitapp.com/"
https://mailaspresent.com/,"Books / Magazines, Ecommerce , Kids, Tools / Customisers / Personalisers, Website / Web App","Wordpress, Shopify",5,"Personalized storybooks

Personalization tool: https://mailaspresent.com/products/when-i-was-in-your-tummy

Referral :  https://mailaspresent.com/pages/referral"
https://github.com/mernstackpro/flutter_codebase,"Wellness / Health & Fitness / Nutrition / Supplement, Mobile Apps, GitHub","Android, iOS, flutter",7,"BMI calculator "
https://github.com/mernstackpro/reactnative_codebase,"Online Appointments Booking, Mobile Apps, GitHub","Android, iOS, React Native",7,"studio booking app for standard room booking, Expo.io"
https://github.com/mernstackpro/react_codebase,"Website / Web App, GitHub","React Js",7,"Online competition platform where users can buy the tickets

- Custom Competition Plugin
- Automated Draw System
- WooCommerce API Integration"
https://github.com/mernstackpro/python_codebase,"Website / Web App, GitHub",Python,7,"For managing large number of services related to spa , workout , restaurant and much more."
https://github.com/mernstackpro/node_codebase,"Website / Web App, GitHub","Node JS, AWS",7,"Phishing simulation portal to train employees to get aware about the phishing emails."
https://technicallystable.com/,"Multicurrency, Ecommerce , Product Options, Website / Web App, Gamification",Shopify,6,"For selling Desk pads, Custom Upload design feature.

Product customization tool: https://technicallystable.com/collections/custom-designs

Product options: https://technicallystable.com/products/space-duck-soup?variant=50443038490927"
https://bonfireclub.eu/,"Multicurrency, Ecommerce , Multilingual, Tools / Customisers / Personalisers, Product Options, Website / Web App",Shopify,6,"Custom LED neon sign 

Upload design: https://bonfireclub.eu/pages/custom-led-neon-signs-transform-your-designs-into-glowing-art

Product customization design tool: https://bonfireclub.eu/products/design-your-own-custom-neon-sign-from-text"
https://www.figma.com/proto/u3Q5hJjWwnjFptLpII37hk/Imakai-2.0,"Ecommerce , Figma, Web Mockups","Mockup Designing",5,"Figma designs for E-commerce website"
https://www.myhamlet.com/,"Landing Pages, Website / Web App","React Js, Next Js",7,"Landing page"
https://sierra.ai/,"Landing Pages, Website / Web App","React Js, Next Js",7,"Landing page"
https://www.arva-ai.com/,"Landing Pages, Website / Web App",Webflow,7,"Landing page"
https://adcoach.app/,"Education/School, Web + Mobile Apps, Coaching / Online Courses / E-learning / EdTech , Mobile Apps, Website / Web App","Wordpress, iOS",7,"This project is an inclusive of Design + Website + iOS app. 

Designs: https://www.figma.com/proto/LB28JJwiXZA32DOIMxC4uG/Adcoach-e-Learning-App 

iOS app: https://apps.apple.com/us/app/adcoach-video-business-classes/id6505014124

Website: https://adcoach.app/ "
https://www.mellon.org/,"Informational / Services, Parallax effect / Animations, Website / Web App","React Js, Next Js",7,"Company website, Informational.

Contentful CMS used"
https://scufgaming.com/,"Multicurrency, Ecommerce , Tools / Customisers / Personalisers, Electronics, Product Options, Website / Web App, Gamification","Magento, Magento 2",7,"E-commerce website for selling customized controllers (mobile, PS5, XBox, PC), International shipping

Product customization tool with multi-steps for personalization options & Live visualization.

Product customization tool :   https://scufgaming.com/int/reflex-builder?source=collection"
https://www.figma.com/proto/zziKnRTsjvFaZgC6OobFv7/My-Price-Pulse?node-id=1032-1067,"Figma, Browser Extension Mockups","Mockup Designing",5,"Figma designs for Browser extension for e-commerce website"
https://www.figma.com/proto/RraDH0l5FF1g9bccnZVBwK/Triptop-Airline-Extension?node-id=281-8971,"Tour & Travel /  Itinerary, Figma, Browser Extension Mockups","Mockup Designing",6,"Figma designs for Browser/Chrome extension for a Travellers"
https://www.easywork.net/,"Marketplace, Multilingual, Job Portal, Website / Web App","Yii, Yii2",5,"Freelance Service marketplce website for various designing/development jobs"
https://www.figma.com/proto/3UEhqi7m4s3buFfyxFQk0K/Savoy-Jersey?page-id=735%3A1544&node-id=773-2819&node-type=frame&viewport=1162%2C3901%2C1&t=b16S7QvTs5dh4quV-1&scaling=min-zoom&content-scaling=fixed,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Figma, Web Mockups, Mobile Mockups","Mockup Designing",6,"Mockup designs for Desktop & mobile app

For Mobile app [Mobile mockups]:  https://www.figma.com/proto/3UEhqi7m4s3buFfyxFQk0K/Savoy-Jersey?node-id=627-2727"
https://www.figma.com/proto/Hj2JkJPg5LmfUM2vdANIEA/Anyone-want-to-app?node-id=40-291&node-type=frame&t=OLZSNYqkSas28Qp3-0&scaling=scale-down&content-scaling=fixed&page-id=0%3A1&starting-point-node-id=40%3A291,"Sports / Athletes, Wellness / Health & Fitness / Nutrition / Supplement, Dating / Social Networking, Figma, Mobile Apps","Mockup Designing",6,"Figma designs for the mobile app"
https://www.figma.com/proto/2uhAeFLKucadVa9zdKavr6/Vish-Consulting-Services?node-id=669-12927&node-type=canvas&t=lqgap4hbna0Wm3aR-0&scaling=min-zoom&content-scaling=fixed&page-id=0%3A1,"Company / Corporate / Consulting Website / Firm, Figma, Web Mockups","Mockup Designing",5,"Figma designs for IT consulting company."
https://secureaz.co.nz/,"SAAS, Online security / Fraud prevention, Website / Web App","Node JS, React Js",6,"SaaS web app with Fishing simulator + Awareness training courses to provide Cyber Security Awareness

-- Organizations can train their staff on how to identify phishing emails and phishing links inside the emails.

-- Org can create template of phishing email and can share it with their staff on their emails.

-- Reports to track how many users have completed the training with graphical representation

-- Org admin can create courses including videos and questionnaires for the staff users.

-- Third party APIs such as: SMTP2GO, Google Authenticator, TXT record (DNS library)

-- HighLevel CRM used

Dashboard link: https://app.secureaz.co.nz/"
https://apps.apple.com/us/app/autoscope-for-law-enforcement/id6503426996,"Automobiles / Automotive / Car Dealers, Maps / Google Map / GPS , Web + Mobile Apps, Online security / Fraud prevention, Mobile Apps","Android, iOS",6,"Helps to detect stolen cars with geographical location (longitude and latitude) . 

- Real-time GPS tracking and data-driven insights

- Auto theft functionality with alert system for Nearby Stolen Vehicles 

- Crime Linking Technology

- Integrated with smart car API to provide the longitude and latitude of the car location. 

- Law enforcement users can connect multiple cars from the application and also detect nearby stolen vehicles under 5 miles.

Android app: [Under review process]

Web dashboard: https://appautoscope.io/login

Website [landing page for app]: https://autoscope.io/"
https://www.figma.com/proto/qOaZ40X883Q58843MgpBVA/Up-Close-Production,"Company / Corporate / Consulting Website / Firm, Music / Entertainment, Figma, Parallax effect / Animations, Web Mockups","Mockup Designing",7,"Web mockups for Production Company website providing media solutions in Saudi Arabia including Equipment & Logistic support."
https://secureaz.co.nz/,"Membership , Education/School, SAAS",Laravel,5,"SAAS platform 

Need to create a “Stand alone” platform for customers to help them get “Trained” & run “Simulations” on Phishing attacks.

You provide services to Organisations, so would like to build this platform specifically for them. It will allow their employees to log in, and get trained by following the Training module with quizzes, and then the Admin of the organization can run Phishing campaigns to track the performance of their employees.

The platform will contain a dedicated LMS module consisting of Videos and Quizzes. The performance of each Employee can be tracked."
https://www.figma.com/proto/IOvwCF6LK8QfXDPrsprk6k/Usa-Mi-Plaza?node-id=229-7354&content-scaling=fixed&page-id=17%3A284,"Figma, Rental / Used products, Mobile Mockups","Mockup Designing",5,"Figma designs for mobile app for Car parking & storage rental space"
https://chromewebstore.google.com/detail/myanmar-pop-up-dictionary/cjgooncachcjgmhmmalnebjddmnacien,"Chrome / Browser / Safari extension","Chrome Extension",5,"Myanmar pop-up dictionary extension.

Firefox verson:  https://addons.mozilla.org/en-US/firefox/addon/myanmar-and-lai-dictionary/"
https://www.figma.com/proto/I7LbEusiZ339tD3mcSB1JT/More-Than-Cars?node-id=66-70,"Automobiles / Automotive / Car Dealers, Figma, Web Mockups","Mockup Designing",6,"Mockup designs for website"
https://usfabricshop.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Migrations, Website / Web App",Shopify,6,"Clothing E-commerce website for selling  Fabrics & other accessories."
https://www.sitesafety.co/,"Company / Corporate / Consulting Website / Firm, One Page Checkout, Website / Web App",Webflow,6,"One-Page Webflow consulting website providing health and safety solutions"
https://workspace.google.com/u/0/marketplace/app/hiwriter_gpt_for_gmail/82954277386,"Chrome / Browser / Safari extension, AI integration / OpenAI / ChatGPT","Chrome Extension",7,"Helps to write appropriate emails and replies in seconds

Features:
- Auto email generation
- Personalized, appropriate emails
- Email reply generator
- Style and tone selector
- Creativity level selector
- Translate feature
- Edit feature
- Regenerate feature
- Improve feature (coming soon)"
https://www.figma.com/design/Z643XYnlTyZVoW6XV3MvtS/Everyland---react?node-id=0-1&node-type=canvas&t=pUYSBad7WIttykiN-0,"Real Estate / Property Rentals, SAAS, Figma","Mockup Designing",7,"Figma mockup designs for the Real-estate SaaS web app.

Back-end Dashboard designs of the same Real-estate SaaS web app: 
https://www.figma.com/design/aMc2dUuU1vLs0JjffhSLcC/Everyland?node-id=117-367&node-type=canvas&t=Bw5cGkqrJkAkJUE8-0"
https://www.figma.com/proto/GG8YZCIcK7ckzF3sjnpapJ/Axiom-Rewards-App?page-id=0%3A1&node-id=4-2,"Rewards / Discounts / Coupons / Offers, Figma, Mobile Mockups","Mockup Designing",7,"Figma designs for rewards app"
https://ucp.com.sa/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Wordpress,7,"Company website for providing media solutions in Saudi Arabia"
https://www.vishusa.com/,"Company / Corporate / Consulting Website / Firm, Website / Web App","Wix, React Js",6,"Website for providing Staffing & Recruitment Services

Job listing: https://www.vishusa.com/job-listing"
https://www.nadaparties.com/,"Company / Corporate / Consulting Website / Firm, Events, Website / Web App",Webflow,7,"Event website for party tickets."
https://www.morethancars.tv/,"Automobiles / Automotive / Car Dealers, Music / Entertainment, Website / Web App, Podcast",Webflow,7,"Podcast show for car dealers"
https://www.lobbylog.com/,"Company / Corporate / Consulting Website / Firm, Medical / Pharmacy / Medicines, Website / Web App","Wix, React Js",6,N.A
https://www.forstepstyle.com/,"Ecommerce , Marketplace, Footwear / Boots, Website / Web App","Wordpress, Woocommerce",7,"Footwear marketplace platform

Integrated with MailChimp & Dokan"
https://www.africabaie.com/en/,"Clothing / Textile / Apparels / Clothes / T-shirts, Jewellery , Books / Magazines, Art, Marketplace, Skin Care / Beauty, Footwear / Boots, Home decor / Interior decoration, Kitchenware / Crockery / Utensils / Knives, Website / Web App","Wordpress, Woocommerce",6,N.A
https://crownandcosalon.com/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Wordpress,3,"Saloon company website. Informational website"
https://nobl.ai/,"Job Portal, SAAS, AI integration / OpenAI / ChatGPT, Website / Web App","Wordpress, Node JS, React Js",7,"AI-driven HR & E-recruitment SaaS platform
Products: Job boards, Job aggregators, Staffing agencies

Features:
1. Job recommendation: Find the Perfect Matches Between Candidates and Jobs
2. Career path recommendations: Help Job Seekers Navigate their Professional Careers
3. Occupation tagging: Tag job vacancies and job seeker profiles with labels from proprietary or standard occupation taxonomies (ISCO, ESCO, ASCO, ROME, O*Net)."
https://www.elephantstock.com/,"Art, Ecommerce , Tools / Customisers / Personalisers, Poster / Canvas / Portrait, Website / Web App","Shopify, React Js",7,"Canvas customization tool: https://www.elephantstock.com/products/custom-canvas-photo-prints?layout=1-horizontal&size=9x6&type=horizontal"
https://chromewebstore.google.com/detail/leadrpro/geafkcghclbonkgbalogklcbnagjpekp,"Chrome / Browser / Safari extension, Dating / Social Networking, AI integration / OpenAI / ChatGPT","Chrome Extension",3,"Chrome extension for Gmail to minimize marketing emails in the user inbox.

Users can log in through their Google account, and filter their emails to a separate folder by selecting specific senders from the list provided by the extension from their Gmail account.

All filtered email senders will receive an auto-generated reply if they send any email to that user.

Marketplace connecting sellers with buyers of software solutions.

Corresponding web app: https://www.linkdeal.ai/"
https://www.linkdeal.ai/,"SAAS, Chrome / Browser / Safari extension, Dating / Social Networking, AI integration / OpenAI / ChatGPT, Website / Web App","Node JS, React Js",5,"Helps to Find, connect, and nurture leads effortlessly with AI-powered precision

Automate LinkedIn prospecting and skyrocketing user meetings & closed deals

Helps to provide  AI-generated comments/Posts, content sharing & scheduling, campaigns & messages, connection invitations, & more.

User can link their calendar [Google Calendar, 365  Calendar, Zoho Calendar] with web app

Corresponding Chrome extension: https://chromewebstore.google.com/detail/leadrpro/geafkcghclbonkgbalogklcbnagjpekp"
https://apps.apple.com/us/app/nexus-box-client-emergency/id6504289069,"Company / Corporate / Consulting Website / Firm, Mobile Apps","Android, iOS",5,"Client Emergency App lets you reach us anytime for urgent issues. 

Alert lead developer, project manager, and server team, ensuring immediate attention to your emergency.

Android version: https://play.google.com/store/apps/details?id=com.nexusbox"
